date,price,bedrooms,grade,living_in_m2,real_bathrooms,quartile_zone
4/3/2015,372000,4,9,234.11556,2,1
9/8/2014,580000,2,6,184.87697,1,4
7/23/2014,239950,4,7,135.63838,1,1
10/29/2014,1055000,3,10,277.77997,3,3
12/9/2014,675000,4,8,248.05101,2,2
4/17/2015,639000,3,9,130.0642,2,2
12/18/2014,319000,2,7,69.67725,1,2
7/10/2014,150000,3,7,111.4836,1,1
8/4/2014,417000,3,7,232.2575,1,1
12/9/2014,288000,5,7,259.19937,2,1
1/9/2015,311000,4,7,194.16727,2,1
4/19/2015,280500,3,7,113.34166,1,2
6/4/2014,525000,3,8,143.07062,2,2
11/18/2014,580000,3,8,138.42547,3,4
11/21/2014,760000,5,10,295.43154,3,4
9/9/2014,229950,2,6,85.47076,1,1
8/7/2014,464000,3,7,157.00607,2,4
1/27/2015,330000,3,7,189.52212,2,2
9/11/2014,711000,4,8,194.631785,2,3
4/30/2015,325000,2,8,143.99965,2,1
2/6/2015,414250,4,7,152.36092,1,3
9/25/2014,325000,3,8,174.65764,2,1
2/19/2015,990400,3,9,195.0963,2,4
12/4/2014,295000,3,6,92.903,1,2
3/25/2015,545000,4,8,255.947765,2,2
9/14/2014,340000,4,7,176.5157,1,2
12/1/2014,225000,4,8,157.9351,2,1
10/13/2014,575575,3,7,140.840948,1,3
12/18/2014,244000,2,7,109.62554,1,1
6/23/2014,449500,3,7,165.36734,2,2
9/26/2014,569000,4,7,114.27069,1,4
7/18/2014,522250,4,8,217.39302,2,4
4/2/2015,500000,4,7,209.96078,2,2
3/17/2015,382888,1,6,57.59986,1,3
5/14/2014,299000,2,7,116.12875,1,1
10/28/2014,353500,2,6,74.3224,1,2
1/16/2015,345000,3,9,248.05101,2,1
10/28/2014,765000,3,9,296.36057,2,3
6/12/2014,660000,3,8,217.39302,3,3
6/30/2014,308000,3,7,93.83203,1,2
4/7/2015,705000,4,8,165.36734,1,2
3/11/2015,204900,3,7,129.13517,2,1
6/2/2014,290000,3,8,193.23824,2,1
9/19/2014,312200,4,8,270.34773,2,1
3/30/2015,588000,4,9,284.28318,2,3
4/13/2015,179950,4,6,104.98039,1,1
5/16/2014,340000,3,7,116.12875,1,2
2/2/2015,299000,2,7,107.76748,1,2
5/27/2014,415000,5,7,176.5157,1,2
11/10/2014,338000,3,7,116.12875,1,2
4/27/2015,1150000,4,11,349.31528,3,4
6/3/2014,613000,3,7,125.41905,2,3
6/9/2014,285000,3,7,156.07704,2,1
12/16/2014,375000,3,8,142.14159,2,3
9/9/2014,344950,3,8,173.72861,1,1
11/4/2014,325000,3,7,107.76748,1,4
3/30/2015,781000,3,8,180.23182,1,2
6/23/2014,664950,5,9,296.36057,3,1
11/11/2014,915000,4,10,326.08953,2,4
8/2/2014,247800,3,7,146.78674,2,2
7/10/2014,315000,3,7,217.39302,2,1
5/5/2014,585000,2,6,164.43831,1,3
6/3/2014,550000,4,7,201.59951,2,4
7/22/2014,389000,2,8,124.49002,2,4
11/7/2014,982000,4,9,259.19937,2,4
6/9/2014,290000,4,7,222.03817,3,1
7/16/2014,427500,3,7,125.41905,1,2
9/23/2014,625000,4,8,203.45757,2,3
8/17/2014,710000,3,10,262.91549,2,4
7/28/2014,360000,4,8,205.31563,2,1
6/25/2014,608000,4,7,249.90907,2,4
8/19/2014,675000,4,7,175.58667,2,4
12/15/2014,1250000,3,9,192.30921,2,4
11/26/2014,207000,2,6,104.98039,1,1
11/4/2014,382495,3,8,163.50928,2,2
7/25/2014,762500,3,10,309.36699,2,4
12/17/2014,505000,3,8,213.6769,1,4
11/13/2014,703770,4,9,236.90265,2,4
10/15/2014,610000,4,8,226.68332,2,4
6/27/2014,652500,4,9,235.97362,2,4
10/9/2014,257500,3,7,157.00607,1,1
4/1/2015,599950,3,9,183.01891,2,1
3/31/2015,225000,3,6,89.18688,1,2
7/30/2014,340000,4,7,200.67048,2,2
4/16/2015,231500,2,6,92.903,1,2
7/17/2014,464000,6,7,213.6769,3,2
4/28/2015,226000,3,6,138.42547,1,2
1/5/2015,937500,5,10,391.12163,3,3
3/4/2015,550500,2,7,86.39979,1,3
5/28/2014,355000,3,9,222.9672,2,1
10/7/2014,353900,3,6,144.92868,1,1
11/20/2014,500000,5,9,345.59916,3,1
9/23/2014,1112500,6,9,334.4508,4,4
10/29/2014,308000,3,6,183.94794,1,1
7/1/2014,433000,4,7,143.99965,1,2
3/10/2015,525000,4,7,156.07704,1,4
4/10/2015,176250,4,7,133.78032,2,1
4/14/2015,378510,2,7,71.53531,1,2
4/22/2015,635000,5,7,243.40586,2,3
9/23/2014,389950,3,7,157.9351,2,3
11/24/2014,329950,3,7,193.23824,1,2
5/20/2014,619500,3,8,157.9351,2,3
12/8/2014,600000,3,9,248.98004,2,4
4/23/2015,305000,3,7,154.21898,1,2
6/9/2014,345000,2,8,124.49002,1,3
7/3/2014,280500,4,8,175.58667,2,1
4/17/2015,370000,5,7,206.24466,3,2
10/15/2014,760000,4,9,369.75394,2,2
3/5/2015,175000,3,7,99.40621,1,1
2/5/2015,359900,5,7,259.19937,2,2
7/3/2014,640000,3,8,183.94794,2,4
5/18/2014,488000,2,7,126.34808,2,3
12/13/2014,410000,3,7,152.36092,1,2
6/16/2014,150000,3,6,114.27069,1,1
2/27/2015,394950,2,8,120.7739,2,3
4/23/2015,333500,3,7,207.17369,1,2
2/2/2015,240000,3,7,140.28353,1,1
9/23/2014,185000,4,7,163.50928,1,1
7/29/2014,504975,2,8,176.5157,2,4
4/21/2015,269000,4,7,191.38018,2,1
4/5/2015,345000,2,5,71.53531,1,3
9/19/2014,530000,2,8,117.05778,2,3
5/19/2014,1190000,4,8,208.10272,3,4
7/11/2014,504600,5,7,219.25108,3,3
5/4/2015,463828,5,8,301.93475,1,1
7/22/2014,425000,3,7,128.20614,1,2
7/11/2014,230000,3,7,123.56099,1,1
10/16/2014,285000,3,8,165.36734,1,1
12/15/2014,199950,2,6,80.82561,1,1
10/21/2014,265000,3,7,169.08346,1,1
7/7/2014,780000,4,8,241.5478,2,4
6/20/2014,378000,4,7,175.58667,2,2
4/29/2015,449999,4,8,181.16085,2,2
9/29/2014,745000,4,9,256.41228,2,4
3/19/2015,471000,3,8,152.36092,1,3
5/5/2015,399900,3,7,79.89658,1,3
8/18/2014,370000,3,7,133.78032,1,2
2/24/2015,430000,2,8,170.94152,1,2
12/2/2014,965000,4,10,378.11521,2,4
7/18/2014,338900,4,7,170.01249,2,2
6/13/2014,285000,3,7,170.94152,1,2
5/22/2014,245000,4,7,146.78674,2,1
11/21/2014,735000,4,9,152.36092,2,4
1/26/2015,769000,4,9,279.63803,3,3
5/19/2014,462000,5,7,116.12875,1,4
12/17/2014,495000,4,8,179.30279,1,3
11/7/2014,697000,4,7,261.98646,3,3
7/10/2014,360000,4,8,221.10914,2,2
10/3/2014,165000,3,6,94.76106,1,2
11/25/2014,370000,2,7,117.98681,1,3
8/7/2014,1085000,3,8,237.83168,1,4
7/7/2014,229500,3,7,114.27069,1,1
5/16/2014,522500,3,9,220.18011,2,3
12/11/2014,660000,3,8,164.43831,2,3
3/11/2015,656000,2,7,210.88981,2,4
11/4/2014,449500,6,7,211.81884,4,2
12/4/2014,306000,3,7,116.12875,1,1
9/11/2014,425000,3,7,182.08988,2,3
9/16/2014,880000,4,9,260.1284,3,4
4/8/2015,500000,2,7,192.30921,1,2
1/7/2015,250000,3,7,97.54815,2,1
9/11/2014,400000,3,8,110.55457,2,3
5/26/2014,172500,3,7,105.90942,1,1
8/25/2014,290000,3,7,139.3545,2,1
5/13/2014,628000,4,8,209.96078,2,3
4/16/2015,285000,4,7,185.434388,2,1
10/2/2014,529900,5,8,281.49609,2,2
11/10/2014,415000,2,7,91.04494,1,3
6/9/2014,435000,3,7,175.58667,2,2
11/21/2014,380000,4,8,266.074192,3,1
10/22/2014,360000,4,9,200.67048,2,1
1/2/2015,625000,3,8,178.37376,2,4
3/25/2015,440000,2,7,123.56099,1,4
11/20/2014,385000,3,8,156.07704,2,3
5/4/2015,672500,3,8,146.78674,1,4
6/12/2014,600000,3,8,137.49644,2,3
2/11/2015,257000,3,7,123.56099,1,1
7/28/2014,925000,3,9,242.47683,3,3
7/7/2014,209950,3,7,109.62554,1,1
8/25/2014,910000,3,8,202.52854,2,4
2/9/2015,762500,4,9,290.78639,2,4
2/23/2015,485000,3,7,117.05778,1,4
4/17/2015,219950,3,6,99.40621,1,1
10/9/2014,245000,3,7,135.63838,2,1
4/28/2015,800000,2,8,145.85771,1,3
6/12/2014,1095000,0,7,284.654792,0,4
9/11/2014,390500,2,7,135.63838,1,1
9/19/2014,490000,4,8,194.16727,2,4
7/9/2014,270000,4,7,154.21898,2,1
6/22/2014,480000,2,8,138.42547,2,2
3/3/2015,575000,4,7,151.43189,1,3
8/12/2014,383000,4,8,220.18011,2,1
3/18/2015,420550,4,7,127.27711,2,2
9/8/2014,243000,3,7,134.70935,1,1
3/12/2015,445000,3,7,143.07062,2,3
8/18/2014,313300,2,6,90.11591,1,3
5/29/2014,658000,4,9,307.50893,2,3
5/2/2014,285000,4,8,204.3866,2,1
11/26/2014,485000,4,8,304.071519,3,1
4/24/2015,515000,3,8,226.68332,3,2
2/18/2015,590000,5,8,323.30244,3,3
3/16/2015,203700,3,7,154.21898,2,1
9/30/2014,472000,5,8,165.36734,2,4
12/10/2014,530000,3,8,245.26392,2,4
5/8/2014,780000,4,7,230.39944,1,4
1/21/2015,272000,1,7,96.61912,0,1
12/3/2014,437500,2,7,91.97397,1,3
12/15/2014,696000,6,8,269.4187,3,4
5/4/2015,492000,2,7,120.7739,1,3
11/22/2014,643000,3,8,188.59309,2,3
4/17/2015,181000,2,7,121.70293,1,3
9/8/2014,267000,3,7,95.69009,1,1
10/30/2014,820000,3,9,277.77997,2,1
11/24/2014,1325000,3,9,211.81884,2,4
7/16/2014,540000,4,9,212.74787,2,3
11/12/2014,1160000,5,10,398.55387,3,4
9/22/2014,525000,4,8,198.81242,2,2
2/20/2015,709000,3,8,219.25108,2,3
8/27/2014,278000,3,6,79.89658,1,2
6/9/2014,536000,3,7,176.5157,2,4
11/4/2014,355000,4,7,200.67048,1,2
3/6/2015,515000,4,9,315.8702,3,2
1/7/2015,765000,3,9,296.36057,3,3
4/1/2015,355000,3,5,83.6127,1,2
5/7/2014,335000,3,7,145.85771,2,2
7/31/2014,446000,4,7,180.23182,2,3
5/12/2014,335000,3,8,180.23182,2,1
4/15/2015,329950,3,7,92.903,1,1
12/2/2014,528000,3,7,200.67048,2,2
6/26/2014,537000,3,7,223.89623,3,2
7/12/2014,335000,3,7,88.25785,1,2
8/20/2014,605000,3,8,178.37376,1,4
7/29/2014,280000,4,7,207.17369,2,1
6/9/2014,550000,4,8,250.8381,2,3
5/6/2015,389000,6,7,330.73468,4,1
11/25/2014,216300,3,8,153.28995,2,1
5/30/2014,425000,3,7,140.28353,1,2
10/30/2014,759990,4,9,235.97362,2,3
5/27/2014,326500,3,7,168.15443,1,3
8/12/2014,961500,3,10,363.25073,2,3
9/10/2014,260000,3,7,157.00607,1,2
11/7/2014,616000,4,10,319.58632,2,2
4/25/2015,817500,4,9,270.34773,2,4
7/15/2014,170000,3,7,125.41905,1,1
8/6/2014,450000,3,8,119.84487,2,3
5/21/2014,450000,2,7,111.4836,1,2
8/12/2014,190000,2,7,130.0642,1,1
9/16/2014,550000,2,7,120.7739,1,4
8/22/2014,491500,3,8,207.17369,2,4
8/6/2014,349950,2,8,145.85771,3,2
6/26/2014,150000,3,7,121.70293,1,1
9/26/2014,668500,4,8,212.74787,2,4
2/24/2015,370000,2,7,129.13517,2,2
1/21/2015,350000,3,7,172.79958,2,2
3/20/2015,295000,2,6,66.89016,1,1
4/9/2015,500000,3,7,226.68332,2,4
5/12/2015,304950,3,7,125.41905,1,2
8/4/2014,525000,4,9,214.60593,2,2
3/24/2015,354450,4,8,198.81242,2,1
12/10/2014,355000,3,7,115.19972,1,2
5/5/2015,248000,3,6,117.05778,1,1
6/30/2014,441000,2,7,110.55457,1,3
9/25/2014,439000,1,7,73.39337,1,3
5/21/2014,300000,2,6,90.11591,1,1
5/8/2014,350000,4,8,209.03175,1,1
11/17/2014,435000,5,7,201.59951,1,3
3/19/2015,578888,2,7,98.47718,2,3
11/19/2014,960000,3,9,186.73503,2,4
8/6/2014,550000,4,7,207.17369,2,3
5/28/2014,215000,3,6,112.41263,1,1
4/20/2015,650000,4,9,293.57348,2,3
10/31/2014,1400000,4,8,286.14124,4,4
4/28/2015,389000,3,7,118.91584,1,3
12/15/2014,250000,3,8,157.9351,2,1
1/2/2015,520000,3,7,87.32882,1,3
8/20/2014,560000,4,9,272.20579,2,1
4/29/2015,399000,3,7,124.49002,1,2
11/14/2014,605000,5,8,270.34773,2,2
11/5/2014,373000,3,7,171.87055,1,2
10/6/2014,320000,4,7,213.6769,2,1
3/5/2015,855169,4,8,275.92191,2,4
3/12/2015,875000,6,9,411.56029,3,2
8/26/2014,399950,3,7,136.56741,1,3
9/24/2014,218000,3,6,105.90942,1,1
8/25/2014,976000,4,8,289.85736,1,4
3/23/2015,590000,3,9,262.91549,2,2
4/21/2015,1387000,4,11,372.54103,3,4
5/5/2015,595000,4,8,233.18653,1,4
4/21/2015,775000,4,9,239.68974,2,3
5/9/2014,224500,4,7,132.85129,1,1
8/4/2014,424000,3,7,132.85129,1,2
4/17/2015,425000,4,7,177.44473,1,2
4/10/2015,308950,3,7,148.6448,2,2
7/15/2014,205000,2,6,98.47718,1,1
6/6/2014,315000,3,7,162.58025,1,3
12/11/2014,1110000,4,9,327.01856,3,4
5/6/2014,272000,3,7,153.28995,2,2
7/2/2014,345000,5,8,227.61235,2,1
6/20/2014,600000,2,7,96.61912,1,4
6/3/2014,613000,5,7,192.30921,2,3
11/10/2014,545000,4,7,127.27711,1,3
3/30/2015,439000,3,8,280.56706,2,2
5/29/2014,600000,3,9,272.20579,1,3
6/11/2014,1085000,5,10,217.39302,2,3
4/24/2015,403000,3,7,157.9351,2,3
3/3/2015,525000,4,8,196.95436,1,4
11/10/2014,485000,5,7,131.92226,1,3
11/25/2014,500000,4,7,249.90907,4,2
9/11/2014,324000,2,7,99.40621,1,2
11/19/2014,375000,3,8,148.6448,2,3
11/3/2014,699950,3,9,233.18653,2,3
3/13/2015,459950,3,7,217.39302,2,3
9/29/2014,650000,3,8,206.24466,2,3
4/24/2015,365000,3,7,128.20614,1,2
5/7/2015,616500,3,7,193.23824,2,3
12/15/2014,535000,2,7,141.21256,1,3
5/5/2015,405000,3,6,222.03817,1,2
2/13/2015,328000,5,7,208.10272,2,1
4/2/2015,790000,4,9,280.56706,2,4
10/8/2014,427500,4,8,225.75429,2,3
4/20/2015,426000,3,7,128.20614,1,1
12/4/2014,147500,3,7,93.83203,1,1
12/12/2014,645000,4,9,217.39302,2,4
8/11/2014,349900,3,8,146.78674,2,2
6/10/2014,227000,4,6,111.4836,1,1
4/28/2015,807000,3,9,180.23182,2,4
8/12/2014,915000,4,10,298.21863,2,4
8/4/2014,325000,4,7,260.1284,3,1
12/23/2014,756450,4,7,298.21863,2,3
4/2/2015,725000,6,8,230.39944,3,4
2/24/2015,718000,4,8,272.20579,2,3
4/21/2015,790000,3,8,222.03817,2,2
9/26/2014,598500,3,10,234.11556,2,4
3/23/2015,450000,3,7,129.13517,1,4
4/3/2015,710000,4,8,196.95436,1,4
7/24/2014,580000,4,7,298.21863,2,2
1/21/2015,555000,5,8,227.61235,2,3
12/31/2014,509000,4,6,151.43189,2,4
6/16/2014,410000,4,7,146.78674,2,4
5/12/2015,729500,3,9,154.21898,2,3
5/5/2015,1200690,5,10,338.16692,3,4
11/10/2014,898000,2,7,138.42547,1,4
7/2/2014,250000,3,6,111.4836,1,1
5/30/2014,332000,2,6,92.903,1,2
7/22/2014,302000,3,7,103.12233,1,2
4/29/2015,303000,4,6,213.6769,1,3
4/13/2015,460000,2,7,94.76106,1,3
12/24/2014,422800,3,7,169.08346,1,3
10/8/2014,805000,4,9,270.34773,2,4
7/30/2014,375000,3,7,182.08988,1,3
10/1/2014,423000,3,7,170.01249,1,2
5/16/2014,433000,4,7,211.81884,2,2
5/14/2014,325000,3,8,206.24466,2,1
12/18/2014,463000,4,7,176.5157,2,1
5/21/2014,1030000,3,11,360.46364,4,2
7/18/2014,254000,3,6,107.76748,1,1
2/17/2015,398500,3,8,151.43189,2,3
3/13/2015,299000,5,7,180.23182,2,2
4/22/2015,281700,3,7,145.85771,1,1
2/6/2015,303000,3,7,144.92868,2,1
12/17/2014,336500,3,7,170.01249,2,1
8/28/2014,898000,3,10,327.94759,2,4
5/27/2014,800000,4,8,248.98004,2,4
10/16/2014,249900,3,8,149.57383,2,1
1/26/2015,440000,4,8,193.23824,2,2
10/10/2014,685000,5,9,293.57348,2,3
10/1/2014,705000,2,7,153.28995,2,3
12/11/2014,344950,3,7,123.56099,2,2
6/24/2014,1010000,2,6,135.63838,2,4
2/11/2015,160000,4,7,167.2254,2,1
8/1/2014,375000,2,7,83.6127,1,2
10/8/2014,712000,4,10,227.61235,2,4
2/18/2015,440000,3,7,170.01249,2,2
6/4/2014,437000,2,7,139.3545,1,3
9/17/2014,282000,3,8,224.82526,2,1
12/19/2014,304500,4,8,188.59309,2,1
1/2/2015,325000,3,7,213.6769,1,1
8/8/2014,390000,4,7,238.76071,3,1
3/2/2015,460000,3,7,112.41263,1,3
9/11/2014,650000,4,8,177.44473,2,4
5/29/2014,540000,3,7,241.5478,1,2
10/3/2014,273000,2,6,109.62554,0,2
11/18/2014,1388000,3,11,222.9672,1,3
3/6/2015,550000,3,8,186.73503,2,3
6/25/2014,544000,4,8,188.59309,2,3
2/24/2015,290000,3,8,174.65764,2,1
11/3/2014,235000,3,7,116.12875,1,1
4/7/2015,250000,1,8,109.62554,1,2
3/27/2015,210000,3,7,159.79316,2,1
5/8/2014,403000,3,8,194.16727,2,2
4/27/2015,250000,3,6,113.34166,1,2
10/5/2014,169575,3,7,120.7739,1,1
6/24/2014,319000,4,8,233.18653,2,1
3/2/2015,1100000,5,10,268.48967,2,4
7/2/2014,512031,3,7,143.07062,1,3
6/17/2014,280000,4,7,179.30279,2,1
6/27/2014,490000,3,8,207.17369,2,3
8/12/2014,600000,3,8,133.78032,1,3
7/30/2014,1278000,4,11,407.84417,4,3
10/10/2014,475000,4,7,223.89623,3,2
10/10/2014,272000,4,7,167.2254,2,2
4/16/2015,260656,3,6,150.50286,1,2
6/16/2014,375000,4,6,222.9672,2,3
8/1/2014,549800,3,7,146.78674,2,4
4/21/2015,890000,4,9,272.20579,2,4
7/1/2014,548000,4,9,226.68332,2,2
4/29/2015,754000,5,8,218.32205,1,3
4/14/2015,1247000,1,8,168.15443,1,4
10/31/2014,457000,2,8,128.20614,2,3
7/7/2014,1300000,4,9,219.25108,2,4
6/3/2014,600000,4,8,182.08988,2,2
7/17/2014,380000,4,8,172.79958,2,1
12/8/2014,238000,4,7,153.28995,1,1
6/19/2014,750000,3,10,314.94117,3,2
9/9/2014,399950,5,7,256.41228,2,2
4/24/2015,355000,2,7,150.50286,1,2
8/11/2014,340000,3,7,105.90942,2,2
4/28/2015,128000,3,7,130.0642,1,1
7/1/2014,570000,4,9,240.61877,2,3
4/23/2015,1302000,4,9,333.52177,3,3
7/22/2014,625000,5,9,301.00572,1,3
4/24/2015,282000,3,6,116.12875,1,3
8/7/2014,450000,4,6,141.21256,1,4
6/20/2014,359900,5,7,212.74787,2,1
7/29/2014,341000,3,8,162.58025,2,1
8/8/2014,900000,3,8,243.40586,3,4
3/24/2015,407000,2,8,124.49002,2,3
5/12/2015,228800,4,7,136.56741,2,2
6/19/2014,1240000,4,10,354.88946,3,4
8/6/2014,176000,2,6,71.53531,1,1
5/3/2015,475000,3,6,106.83845,1,1
1/14/2015,525000,4,8,246.19295,3,2
11/20/2014,438950,4,7,229.47041,2,1
2/19/2015,877500,4,8,284.28318,2,3
6/27/2014,195000,2,6,94.76106,1,1
4/17/2015,240000,3,6,135.63838,1,2
12/15/2014,255000,3,7,122.63196,1,1
5/14/2014,437000,3,8,239.68974,2,3
1/20/2015,775000,3,8,230.39944,2,3
2/27/2015,600000,2,8,215.53496,2,2
2/13/2015,655000,4,8,238.76071,3,4
5/1/2015,600000,3,7,121.70293,1,3
7/31/2014,675000,3,8,165.36734,2,3
7/15/2014,600000,2,7,109.62554,1,4
12/3/2014,375000,2,8,97.54815,1,3
6/18/2014,230000,2,6,100.33524,1,1
8/12/2014,327000,4,7,151.43189,2,3
4/15/2015,229500,3,7,165.36734,1,2
11/5/2014,503000,4,9,273.13482,2,2
5/12/2015,670000,3,7,113.34166,1,3
8/12/2014,396500,3,7,126.34808,1,4
7/17/2014,785000,4,8,269.4187,2,4
6/20/2014,489000,4,7,196.95436,2,2
11/20/2014,185000,3,6,118.91584,1,1
2/12/2015,315000,4,7,112.41263,2,2
11/7/2014,195000,2,6,118.91584,1,1
3/24/2015,826600,4,7,300.07669,3,4
10/28/2014,545000,3,10,329.80565,2,2
2/10/2015,525000,4,8,213.955609,2,2
5/12/2015,600000,2,7,193.23824,1,2
8/25/2014,580000,4,8,135.63838,3,3
6/5/2014,270000,3,7,139.3545,1,3
11/12/2014,493000,6,7,196.95436,1,3
3/24/2015,255000,3,7,175.58667,2,1
8/20/2014,459000,5,7,246.19295,2,2
6/23/2014,550000,3,8,176.5157,2,4
3/30/2015,430000,3,7,87.32882,1,2
10/31/2014,370000,4,9,224.82526,2,2
1/14/2015,658000,2,5,93.83203,1,3
6/2/2014,455000,2,7,108.69651,1,3
7/7/2014,500000,4,7,157.9351,2,4
7/18/2014,330000,3,8,173.72861,2,1
6/26/2014,826000,4,9,284.28318,2,3
8/14/2014,461000,3,7,171.87055,2,4
8/25/2014,849000,4,10,372.54103,2,2
11/13/2014,440000,4,9,286.14124,2,1
2/23/2015,489950,3,8,147.71577,2,3
5/6/2015,476900,3,6,115.19972,1,3
9/2/2014,420000,3,7,164.43831,1,2
8/12/2014,590000,4,9,217.39302,2,3
1/27/2015,337000,3,7,207.638205,2,2
5/14/2014,766950,3,10,281.49609,2,4
8/11/2014,749000,3,8,314.01214,2,3
8/5/2014,395000,2,7,89.18688,1,3
4/7/2015,400000,3,7,98.47718,1,2
10/1/2014,465000,4,7,160.72219,1,3
2/20/2015,257500,4,7,191.38018,2,1
6/3/2014,390000,3,7,100.33524,2,2
5/2/2014,490000,2,7,81.75464,1,3
10/14/2014,345000,4,7,222.03817,2,2
10/30/2014,450000,4,7,158.86413,2,2
5/20/2014,792000,3,8,145.85771,1,4
5/13/2014,354901,3,8,138.42547,2,2
9/5/2014,400000,6,8,308.43796,3,1
5/27/2014,304000,3,7,83.6127,1,2
9/16/2014,169950,3,7,109.62554,1,1
5/6/2015,515000,3,8,278.709,2,3
8/6/2014,509500,5,7,191.38018,2,4
8/19/2014,423500,3,7,175.58667,2,2
1/5/2015,467500,3,7,170.01249,1,2
9/3/2014,919950,5,9,294.50251,2,4
7/20/2014,550000,4,8,354.88946,3,2
8/5/2014,260750,3,7,144.92868,2,1
5/5/2015,453250,4,7,209.96078,2,2
4/14/2015,643000,4,8,233.929754,2,4
7/14/2014,482000,4,8,264.401938,2,1
7/16/2014,192950,3,6,108.69651,1,1
1/28/2015,276900,3,7,150.50286,2,2
9/24/2014,229950,5,7,185.806,2,1
6/14/2014,850000,5,8,271.27676,2,3
6/19/2014,506000,2,8,145.85771,1,3
7/3/2014,1100000,4,11,471.01821,3,4
5/8/2014,553650,2,8,126.34808,2,4
5/5/2014,1030000,5,9,296.36057,2,4
3/19/2015,563950,4,8,283.35415,2,3
5/7/2014,415000,4,7,170.01249,3,2
10/20/2014,425000,4,9,341.88304,2,1
2/3/2015,440000,3,8,200.67048,2,2
4/14/2015,1370000,5,8,326.08953,2,4
1/12/2015,419950,3,8,164.43831,1,1
10/17/2014,570000,4,8,211.81884,2,4
6/25/2014,235000,4,7,145.85771,2,1
6/26/2014,240000,4,7,111.4836,1,2
4/9/2015,449000,5,7,238.76071,2,1
9/17/2014,799900,4,9,339.09595,4,4
8/13/2014,475000,3,8,200.67048,2,4
10/14/2014,225000,2,6,65.0321,1,1
12/17/2014,435000,4,7,200.67048,2,2
9/5/2014,306000,3,7,84.54173,1,2
11/21/2014,628000,5,7,262.91549,2,3
4/20/2015,667000,3,8,127.27711,1,3
2/11/2015,447000,3,7,113.34166,1,3
1/21/2015,455000,4,8,284.28318,1,3
7/2/2014,660500,5,7,274.06385,2,3
4/30/2015,570000,3,8,179.30279,2,2
1/12/2015,950000,4,8,231.32847,2,4
7/14/2014,364500,3,7,98.47718,1,2
4/8/2015,550000,3,6,81.75464,1,4
7/21/2014,650000,3,9,225.75429,2,3
5/1/2015,426000,4,7,136.56741,1,4
5/7/2015,550000,4,8,240.61877,2,4
2/19/2015,420000,4,8,272.20579,2,1
11/21/2014,395000,4,9,232.2575,3,1
5/20/2014,260000,4,7,184.87697,2,1
4/29/2015,450000,4,8,203.45757,1,2
11/3/2014,605000,5,8,299.14766,2,4
6/17/2014,475000,3,7,211.81884,2,3
8/13/2014,330000,4,8,193.23824,2,1
3/28/2015,348000,3,7,155.14801,2,2
1/7/2015,290000,4,7,208.10272,2,2
9/3/2014,615000,3,8,183.94794,2,3
12/1/2014,350000,4,7,203.45757,2,3
3/9/2015,270000,3,7,263.84452,1,1
5/29/2014,349000,4,7,157.9351,1,3
7/8/2014,875000,4,8,288.92833,3,4
7/16/2014,469000,3,7,156.07704,1,3
6/9/2014,250250,3,8,205.31563,2,1
11/7/2014,875000,3,7,113.34166,1,4
10/17/2014,225000,2,6,74.3224,1,1
3/24/2015,310000,3,7,94.76106,1,1
6/16/2014,523950,3,8,131.92226,2,3
6/27/2014,230000,3,7,93.83203,1,1
7/14/2014,559950,3,7,196.95436,2,4
5/16/2014,174500,2,7,93.83203,1,1
8/25/2014,597000,4,7,196.95436,2,3
4/29/2015,570000,4,8,185.806,2,4
8/21/2014,452000,3,7,174.65764,1,3
5/14/2014,702500,3,7,219.25108,1,3
10/30/2014,236000,4,7,151.43189,2,2
10/22/2014,221000,3,7,122.63196,2,2
5/12/2014,840000,4,7,241.5478,2,4
2/22/2015,635000,4,9,267.56064,2,3
7/30/2014,1385000,4,10,300.07669,3,4
12/29/2014,239900,4,6,92.903,1,1
7/9/2014,137124,3,6,89.18688,1,1
12/11/2014,654000,3,7,238.76071,2,4
10/3/2014,857500,3,8,189.52212,1,3
11/18/2014,751000,3,10,314.01214,2,3
4/30/2015,1237500,4,10,481.23754,3,4
5/21/2014,195000,2,8,100.33524,1,1
10/27/2014,339950,3,8,198.81242,2,2
3/9/2015,679000,4,7,286.14124,2,4
9/22/2014,300000,3,7,122.63196,1,3
8/28/2014,915000,5,9,255.48325,2,4
8/1/2014,400000,3,7,196.95436,2,3
4/28/2015,455850,3,7,169.08346,2,2
12/8/2014,312000,4,6,110.55457,1,1
4/29/2015,555000,3,7,117.98681,1,4
9/26/2014,680000,4,9,281.49609,2,4
10/22/2014,320000,4,7,169.08346,3,2
8/11/2014,575000,2,8,257.34131,1,3
9/3/2014,665000,4,9,350.24431,3,2
9/16/2014,319950,3,8,183.94794,2,1
8/27/2014,552625,4,8,237.83168,2,2
3/24/2015,530000,4,7,202.52854,2,2
3/18/2015,660000,3,7,157.9351,2,4
9/15/2014,665000,4,8,193.23824,2,3
6/25/2014,454000,3,7,183.01891,1,3
8/12/2014,925000,4,9,251.76713,1,4
12/1/2014,827235,3,8,161.65122,1,4
7/16/2014,478830,4,9,304.164422,2,1
4/24/2015,368500,4,8,232.2575,2,1
12/2/2014,410000,3,8,246.19295,3,2
2/18/2015,265000,2,6,57.59986,1,2
4/7/2015,880000,3,8,192.30921,1,3
7/30/2014,463000,3,8,186.73503,2,2
